date,year,Weekday,weekdayf,week,monthf,RN,PropertyCode,StayMonth
2018-03-26,2018,1,Mon,13,Mar,14,ZIL,2019-12-01
2018-05-02,2018,3,Wed,18,May,9,ZIL,2019-12-01
2018-05-22,2018,2,Tue,21,May,10,ZIL,2019-12-01
2018-05-25,2018,5,Fri,21,May,12,TRO,2019-12-01
2018-07-09,2018,1,Mon,28,Jul,9,ZIL,2019-12-01
2018-10-01,2018,1,Mon,40,Oct,14,RAV,2019-12-01
2018-10-17,2018,3,Wed,42,Oct,4,CDM,2019-12-01
2018-10-24,2018,3,Wed,43,Oct,14,RAV,2019-12-01
2018-11-12,2018,1,Mon,46,Nov,9,LAG,2019-12-01
2018-11-12,2018,1,Mon,46,Nov,14,ZIL,2019-12-01
2018-11-16,2018,5,Fri,46,Nov,20,CDM,2019-12-01
2018-11-23,2018,5,Fri,47,Nov,1,ZIL,2019-12-01
2018-11-28,2018,3,Wed,48,Nov,1,PCH,2019-12-01
2018-11-29,2018,4,Thu,48,Nov,1,ZIL,2019-12-01
2018-12-03,2018,1,Mon,49,Dec,7,RAV,2019-12-01
2018-12-07,2018,5,Fri,49,Dec,3,FRI,2019-12-01
2018-12-11,2018,2,Tue,50,Dec,1,CDM,2019-12-01
2018-12-11,2018,2,Tue,50,Dec,7,ZIL,2019-12-01
2018-12-17,2018,1,Mon,51,Dec,1,RAV,2019-12-01
2018-12-18,2018,2,Tue,51,Dec,23,EBA,2019-12-01
2018-12-20,2018,4,Thu,51,Dec,9,LAG,2019-12-01
2018-12-21,2018,5,Fri,51,Dec,14,LAG,2019-12-01
2018-12-26,2018,3,Wed,52,Dec,10,RAV,2019-12-01
2018-12-31,2018,1,Mon,53,Dec,2,ZIL,2019-12-01
2018-12-31,2018,1,Mon,53,Dec,6,RAV,2019-12-01
2018-12-31,2018,1,Mon,53,Dec,14,EBA,2019-12-01
2019-01-02,2019,3,Wed,1,Jan,6,TRO,2019-12-01
2019-01-03,2019,4,Thu,1,Jan,7,ZIL,2019-12-01
2019-01-03,2019,4,Thu,1,Jan,21,RAV,2019-12-01
2019-01-03,2019,4,Thu,1,Jan,14,EBA,2019-12-01
2019-01-03,2019,4,Thu,1,Jan,5,TRO,2019-12-01
2019-01-04,2019,5,Fri,1,Jan,15,ZIL,2019-12-01
2019-01-04,2019,5,Fri,1,Jan,9,LAG,2019-12-01
2019-01-07,2019,1,Mon,2,Jan,13,EBA,2019-12-01
2019-01-07,2019,1,Mon,2,Jan,10,TRO,2019-12-01
2019-01-07,2019,1,Mon,2,Jan,4,PCH,2019-12-01
2019-01-07,2019,1,Mon,2,Jan,9,RAV,2019-12-01
2019-01-07,2019,1,Mon,2,Jan,28,ZIL,2019-12-01
2019-01-08,2019,2,Tue,2,Jan,5,CDM,2019-12-01
2019-01-08,2019,2,Tue,2,Jan,48,ZIL,2019-12-01
2019-01-08,2019,2,Tue,2,Jan,11,FRI,2019-12-01
2019-01-08,2019,2,Tue,2,Jan,25,RAV,2019-12-01
2019-01-08,2019,2,Tue,2,Jan,25,LAG,2019-12-01
2019-01-08,2019,2,Tue,2,Jan,13,TRO,2019-12-01
2019-01-09,2019,3,Wed,2,Jan,12,RAV,2019-12-01
2019-01-09,2019,3,Wed,2,Jan,9,ZIL,2019-12-01
2019-01-10,2019,4,Thu,2,Jan,11,RAV,2019-12-01
2019-01-11,2019,5,Fri,2,Jan,10,PCH,2019-12-01
2019-01-11,2019,5,Fri,2,Jan,17,ZIL,2019-12-01
2019-01-14,2019,1,Mon,3,Jan,9,CDM,2019-12-01
2019-01-14,2019,1,Mon,3,Jan,39,ZIL,2019-12-01
2019-01-15,2019,2,Tue,3,Jan,4,EBA,2019-12-01
2019-01-15,2019,2,Tue,3,Jan,15,LAG,2019-12-01
2019-01-15,2019,2,Tue,3,Jan,12,CDM,2019-12-01
2019-01-15,2019,2,Tue,3,Jan,29,ZIL,2019-12-01
2019-01-16,2019,3,Wed,3,Jan,21,ZIL,2019-12-01
2019-01-16,2019,3,Wed,3,Jan,14,TRO,2019-12-01
2019-01-16,2019,3,Wed,3,Jan,9,REC,2019-12-01
2019-01-17,2019,4,Thu,3,Jan,1,CDM,2019-12-01
2019-01-17,2019,4,Thu,3,Jan,14,PCH,2019-12-01
2019-01-17,2019,4,Thu,3,Jan,8,ZIL,2019-12-01
2019-01-18,2019,5,Fri,3,Jan,8,PCH,2019-12-01
2019-01-18,2019,5,Fri,3,Jan,22,ZIL,2019-12-01
2019-01-18,2019,5,Fri,3,Jan,3,FRI,2019-12-01
2019-01-21,2019,1,Mon,4,Jan,17,REC,2019-12-01
2019-01-21,2019,1,Mon,4,Jan,10,TRO,2019-12-01
2019-01-21,2019,1,Mon,4,Jan,6,EBA,2019-12-01
2019-01-22,2019,2,Tue,4,Jan,1,EBA,2019-12-01
2019-01-22,2019,2,Tue,4,Jan,9,LAG,2019-12-01
2019-01-22,2019,2,Tue,4,Jan,7,TRO,2019-12-01
2019-01-22,2019,2,Tue,4,Jan,33,RAV,2019-12-01
2019-01-22,2019,2,Tue,4,Jan,11,REC,2019-12-01
2019-01-22,2019,2,Tue,4,Jan,14,FRI,2019-12-01
2019-01-23,2019,3,Wed,4,Jan,4,CDM,2019-12-01
2019-01-23,2019,3,Wed,4,Jan,62,ZIL,2019-12-01
2019-01-24,2019,4,Thu,4,Jan,30,FRI,2019-12-01
2019-01-24,2019,4,Thu,4,Jan,6,RAV,2019-12-01
2019-01-24,2019,4,Thu,4,Jan,32,ZIL,2019-12-01
2019-01-24,2019,4,Thu,4,Jan,9,EBA,2019-12-01
2019-01-25,2019,5,Fri,4,Jan,9,ZIL,2019-12-01
2019-01-25,2019,5,Fri,4,Jan,9,LAG,2019-12-01
2019-01-28,2019,1,Mon,5,Jan,29,ZIL,2019-12-01
2019-01-28,2019,1,Mon,5,Jan,16,PCH,2019-12-01
2019-01-28,2019,1,Mon,5,Jan,28,FRI,2019-12-01
2019-01-28,2019,1,Mon,5,Jan,1,RAV,2019-12-01
2019-01-28,2019,1,Mon,5,Jan,14,EBA,2019-12-01
2019-01-28,2019,1,Mon,5,Jan,10,TRO,2019-12-01
2019-01-29,2019,2,Tue,5,Jan,9,ZIL,2019-12-01
2019-01-29,2019,2,Tue,5,Jan,14,EBA,2019-12-01
2019-01-30,2019,3,Wed,5,Jan,12,RAV,2019-12-01
2019-01-31,2019,4,Thu,5,Jan,23,ZIL,2019-12-01
2019-01-31,2019,4,Thu,5,Jan,7,LAG,2019-12-01
2019-02-01,2019,5,Fri,5,Feb,2,LAG,2019-12-01
2019-02-01,2019,5,Fri,5,Feb,5,CDM,2019-12-01
2019-02-01,2019,5,Fri,5,Feb,33,RAV,2019-12-01
2019-02-04,2019,1,Mon,6,Feb,7,REC,2019-12-01
2019-02-04,2019,1,Mon,6,Feb,12,TRO,2019-12-01
2019-02-04,2019,1,Mon,6,Feb,13,CDM,2019-12-01
2019-02-04,2019,1,Mon,6,Feb,4,PCH,2019-12-01
2019-02-04,2019,1,Mon,6,Feb,30,ZIL,2019-12-01
2019-02-06,2019,3,Wed,6,Feb,5,CDM,2019-12-01
2019-02-06,2019,3,Wed,6,Feb,44,ZIL,2019-12-01
2019-02-06,2019,3,Wed,6,Feb,9,RAV,2019-12-01
2019-02-07,2019,4,Thu,6,Feb,19,FRI,2019-12-01
2019-02-07,2019,4,Thu,6,Feb,38,CDM,2019-12-01
2019-02-07,2019,4,Thu,6,Feb,33,ZIL,2019-12-01
2019-02-08,2019,5,Fri,6,Feb,5,FRI,2019-12-01
2019-02-08,2019,5,Fri,6,Feb,32,ZIL,2019-12-01
2019-02-11,2019,1,Mon,7,Feb,3,CDM,2019-12-01
2019-02-12,2019,2,Tue,7,Feb,18,CDM,2019-12-01
2019-02-12,2019,2,Tue,7,Feb,8,ZIL,2019-12-01
2019-02-12,2019,2,Tue,7,Feb,2,TRO,2019-12-01
2019-02-12,2019,2,Tue,7,Feb,46,RAV,2019-12-01
2019-02-13,2019,3,Wed,7,Feb,3,TRO,2019-12-01
2019-02-13,2019,3,Wed,7,Feb,13,RAV,2019-12-01
2019-02-13,2019,3,Wed,7,Feb,9,CDM,2019-12-01
2019-02-14,2019,4,Thu,7,Feb,32,EBA,2019-12-01
2019-02-14,2019,4,Thu,7,Feb,16,LAG,2019-12-01
2019-02-14,2019,4,Thu,7,Feb,28,TRO,2019-12-01
2019-02-14,2019,4,Thu,7,Feb,12,FRI,2019-12-01
2019-02-14,2019,4,Thu,7,Feb,7,CDM,2019-12-01
2019-02-14,2019,4,Thu,7,Feb,19,ZIL,2019-12-01
2019-02-15,2019,5,Fri,7,Feb,12,FRI,2019-12-01
2019-02-15,2019,5,Fri,7,Feb,41,ZIL,2019-12-01
2019-02-15,2019,5,Fri,7,Feb,10,PCH,2019-12-01
2019-02-15,2019,5,Fri,7,Feb,8,TRO,2019-12-01
2019-02-18,2019,1,Mon,8,Feb,34,EBA,2019-12-01
2019-02-18,2019,1,Mon,8,Feb,90,LAG,2019-12-01
2019-02-18,2019,1,Mon,8,Feb,27,FRI,2019-12-01
2019-02-18,2019,1,Mon,8,Feb,6,PCH,2019-12-01
2019-02-18,2019,1,Mon,8,Feb,70,RAV,2019-12-01
2019-02-19,2019,2,Tue,8,Feb,6,CDM,2019-12-01
2019-02-19,2019,2,Tue,8,Feb,28,ZIL,2019-12-01
2019-02-19,2019,2,Tue,8,Feb,9,FRI,2019-12-01
2019-02-19,2019,2,Tue,8,Feb,44,RAV,2019-12-01
2019-02-20,2019,3,Wed,8,Feb,22,CDM,2019-12-01
2019-02-20,2019,3,Wed,8,Feb,7,ZIL,2019-12-01
2019-02-21,2019,4,Thu,8,Feb,30,EBA,2019-12-01
2019-02-22,2019,5,Fri,8,Feb,41,ZIL,2019-12-01
2019-02-25,2019,1,Mon,9,Feb,56,FRI,2019-12-01
2019-02-25,2019,1,Mon,9,Feb,18,RAV,2019-12-01
2019-02-25,2019,1,Mon,9,Feb,7,REC,2019-12-01
2019-02-25,2019,1,Mon,9,Feb,14,LAG,2019-12-01
2019-02-25,2019,1,Mon,9,Feb,6,ZIL,2019-12-01
2019-02-26,2019,2,Tue,9,Feb,7,RAV,2019-12-01
2019-02-26,2019,2,Tue,9,Feb,7,EBA,2019-12-01
2019-02-26,2019,2,Tue,9,Feb,5,REC,2019-12-01
2019-02-26,2019,2,Tue,9,Feb,7,CDM,2019-12-01
2019-02-27,2019,3,Wed,9,Feb,10,CDM,2019-12-01
2019-02-27,2019,3,Wed,9,Feb,21,ZIL,2019-12-01
2019-02-27,2019,3,Wed,9,Feb,7,LAG,2019-12-01
2019-02-27,2019,3,Wed,9,Feb,6,REC,2019-12-01
2019-02-27,2019,3,Wed,9,Feb,10,TRO,2019-12-01
2019-02-28,2019,4,Thu,9,Feb,10,EBA,2019-12-01
2019-02-28,2019,4,Thu,9,Feb,8,FRI,2019-12-01
2019-02-28,2019,4,Thu,9,Feb,25,ZIL,2019-12-01
2019-02-28,2019,4,Thu,9,Feb,1,REC,2019-12-01
2019-02-28,2019,4,Thu,9,Feb,10,TRO,2019-12-01
2019-03-01,2019,5,Fri,9,Mar,41,RAV,2019-12-01
2019-03-01,2019,5,Fri,9,Mar,1,ZIL,2019-12-01
2019-03-01,2019,5,Fri,9,Mar,14,LAG,2019-12-01
2019-03-04,2019,1,Mon,10,Mar,3,CDM,2019-12-01
2019-03-04,2019,1,Mon,10,Mar,14,TRO,2019-12-01
2019-03-05,2019,2,Tue,10,Mar,10,EBA,2019-12-01
2019-03-05,2019,2,Tue,10,Mar,10,TRO,2019-12-01
2019-03-05,2019,2,Tue,10,Mar,7,CDM,2019-12-01
2019-03-05,2019,2,Tue,10,Mar,11,ZIL,2019-12-01
2019-03-06,2019,3,Wed,10,Mar,5,FRI,2019-12-01
2019-03-06,2019,3,Wed,10,Mar,12,RAV,2019-12-01
2019-03-06,2019,3,Wed,10,Mar,10,EBA,2019-12-01
2019-03-06,2019,3,Wed,10,Mar,33,ZIL,2019-12-01
2019-03-07,2019,4,Thu,10,Mar,21,CDM,2019-12-01
2019-03-07,2019,4,Thu,10,Mar,16,ZIL,2019-12-01
2019-03-08,2019,5,Fri,10,Mar,11,ZIL,2019-12-01
2019-03-08,2019,5,Fri,10,Mar,1,REC,2019-12-01
2019-03-08,2019,5,Fri,10,Mar,12,RAV,2019-12-01
2019-03-11,2019,1,Mon,11,Mar,5,REC,2019-12-01
2019-03-11,2019,1,Mon,11,Mar,7,TRO,2019-12-01
2019-03-11,2019,1,Mon,11,Mar,15,RAV,2019-12-01
2019-03-11,2019,1,Mon,11,Mar,52,CDM,2019-12-01
2019-03-11,2019,1,Mon,11,Mar,8,ZIL,2019-12-01
2019-03-11,2019,1,Mon,11,Mar,4,PCH,2019-12-01
2019-03-12,2019,2,Tue,11,Mar,9,LAG,2019-12-01
2019-03-13,2019,3,Wed,11,Mar,6,TRO,2019-12-01
2019-03-13,2019,3,Wed,11,Mar,9,ZIL,2019-12-01
2019-03-13,2019,3,Wed,11,Mar,16,RAV,2019-12-01
2019-03-13,2019,3,Wed,11,Mar,12,FRI,2019-12-01
2019-03-13,2019,3,Wed,11,Mar,7,PCH,2019-12-01
2019-03-14,2019,4,Thu,11,Mar,7,CDM,2019-12-01
2019-03-14,2019,4,Thu,11,Mar,36,ZIL,2019-12-01
2019-03-14,2019,4,Thu,11,Mar,5,REC,2019-12-01
2019-03-14,2019,4,Thu,11,Mar,3,RAV,2019-12-01
2019-03-14,2019,4,Thu,11,Mar,7,LAG,2019-12-01
2019-03-15,2019,5,Fri,11,Mar,10,EBA,2019-12-01
2019-03-15,2019,5,Fri,11,Mar,27,LAG,2019-12-01
2019-03-15,2019,5,Fri,11,Mar,11,ZIL,2019-12-01
2019-03-15,2019,5,Fri,11,Mar,8,FRI,2019-12-01
2019-03-15,2019,5,Fri,11,Mar,9,RAV,2019-12-01
2019-03-18,2019,1,Mon,12,Mar,7,EBA,2019-12-01
2019-03-18,2019,1,Mon,12,Mar,9,REC,2019-12-01
2019-03-18,2019,1,Mon,12,Mar,12,CDM,2019-12-01
2019-03-18,2019,1,Mon,12,Mar,72,ZIL,2019-12-01
2019-03-18,2019,1,Mon,12,Mar,14,RAV,2019-12-01
2019-03-19,2019,2,Tue,12,Mar,10,RAV,2019-12-01
2019-03-19,2019,2,Tue,12,Mar,27,CDM,2019-12-01
2019-03-19,2019,2,Tue,12,Mar,14,ZIL,2019-12-01
2019-03-20,2019,3,Wed,12,Mar,1,TRO,2019-12-01
2019-03-20,2019,3,Wed,12,Mar,30,FRI,2019-12-01
2019-03-20,2019,3,Wed,12,Mar,30,RAV,2019-12-01
2019-03-20,2019,3,Wed,12,Mar,24,ZIL,2019-12-01
2019-03-21,2019,4,Thu,12,Mar,27,PCH,2019-12-01
2019-03-21,2019,4,Thu,12,Mar,14,LAG,2019-12-01
2019-03-21,2019,4,Thu,12,Mar,2,TRO,2019-12-01
2019-03-21,2019,4,Thu,12,Mar,10,CDM,2019-12-01
2019-03-21,2019,4,Thu,12,Mar,4,ZIL,2019-12-01
2019-03-22,2019,5,Fri,12,Mar,25,CDM,2019-12-01
2019-03-22,2019,5,Fri,12,Mar,21,RAV,2019-12-01
2019-03-25,2019,1,Mon,13,Mar,43,CDM,2019-12-01
2019-03-25,2019,1,Mon,13,Mar,19,ZIL,2019-12-01
2019-03-25,2019,1,Mon,13,Mar,10,RAV,2019-12-01
2019-03-25,2019,1,Mon,13,Mar,16,LAG,2019-12-01
2019-03-25,2019,1,Mon,13,Mar,21,TRO,2019-12-01
2019-03-25,2019,1,Mon,13,Mar,7,FRI,2019-12-01
2019-03-26,2019,2,Tue,13,Mar,8,CDM,2019-12-01
2019-03-26,2019,2,Tue,13,Mar,11,ZIL,2019-12-01
2019-03-27,2019,3,Wed,13,Mar,43,CDM,2019-12-01
2019-03-27,2019,3,Wed,13,Mar,5,PCH,2019-12-01
2019-03-27,2019,3,Wed,13,Mar,46,ZIL,2019-12-01
2019-03-27,2019,3,Wed,13,Mar,10,EBA,2019-12-01
2019-03-28,2019,4,Thu,13,Mar,7,CDM,2019-12-01
2019-03-28,2019,4,Thu,13,Mar,14,FRI,2019-12-01
2019-03-28,2019,4,Thu,13,Mar,5,RAV,2019-12-01
2019-03-29,2019,5,Fri,13,Mar,10,FRI,2019-12-01
2019-03-29,2019,5,Fri,13,Mar,27,CDM,2019-12-01
2019-03-29,2019,5,Fri,13,Mar,61,ZIL,2019-12-01
2019-03-29,2019,5,Fri,13,Mar,13,TRO,2019-12-01
2019-04-01,2019,1,Mon,14,Apr,13,LAG,2019-12-01
2019-04-01,2019,1,Mon,14,Apr,11,TRO,2019-12-01
2019-04-01,2019,1,Mon,14,Apr,38,FRI,2019-12-01
2019-04-01,2019,1,Mon,14,Apr,8,RAV,2019-12-01
2019-04-01,2019,1,Mon,14,Apr,25,ZIL,2019-12-01
2019-04-02,2019,2,Tue,14,Apr,12,CDM,2019-12-01
2019-04-02,2019,2,Tue,14,Apr,10,ZIL,2019-12-01
2019-04-02,2019,2,Tue,14,Apr,35,FRI,2019-12-01
2019-04-02,2019,2,Tue,14,Apr,5,REC,2019-12-01
2019-04-02,2019,2,Tue,14,Apr,26,TRO,2019-12-01
2019-04-03,2019,3,Wed,14,Apr,4,FRI,2019-12-01
2019-04-03,2019,3,Wed,14,Apr,3,EBA,2019-12-01
2019-04-04,2019,4,Thu,14,Apr,10,ZIL,2019-12-01
2019-04-04,2019,4,Thu,14,Apr,26,EBA,2019-12-01
2019-04-04,2019,4,Thu,14,Apr,28,LAG,2019-12-01
2019-04-04,2019,4,Thu,14,Apr,10,TRO,2019-12-01
2019-04-05,2019,5,Fri,14,Apr,16,ZIL,2019-12-01
2019-04-05,2019,5,Fri,14,Apr,11,FRI,2019-12-01
2019-04-05,2019,5,Fri,14,Apr,20,EBA,2019-12-01
2019-04-05,2019,5,Fri,14,Apr,3,REC,2019-12-01
2019-04-08,2019,1,Mon,15,Apr,14,CDM,2019-12-01
2019-04-08,2019,1,Mon,15,Apr,19,ZIL,2019-12-01
2019-04-08,2019,1,Mon,15,Apr,3,TRO,2019-12-01
2019-04-08,2019,1,Mon,15,Apr,1,REC,2019-12-01
2019-04-09,2019,2,Tue,15,Apr,21,ZIL,2019-12-01
2019-04-09,2019,2,Tue,15,Apr,16,EBA,2019-12-01
2019-04-09,2019,2,Tue,15,Apr,4,FRI,2019-12-01
2019-04-09,2019,2,Tue,15,Apr,12,RAV,2019-12-01
2019-04-10,2019,3,Wed,15,Apr,21,REC,2019-12-01
2019-04-10,2019,3,Wed,15,Apr,6,CDM,2019-12-01
2019-04-10,2019,3,Wed,15,Apr,7,FRI,2019-12-01
2019-04-10,2019,3,Wed,15,Apr,1,PCH,2019-12-01
2019-04-11,2019,4,Thu,15,Apr,24,LAG,2019-12-01
2019-04-11,2019,4,Thu,15,Apr,31,REC,2019-12-01
2019-04-11,2019,4,Thu,15,Apr,5,CDM,2019-12-01
2019-04-11,2019,4,Thu,15,Apr,37,ZIL,2019-12-01
2019-04-11,2019,4,Thu,15,Apr,9,FRI,2019-12-01
2019-04-12,2019,5,Fri,15,Apr,21,FRI,2019-12-01
2019-04-12,2019,5,Fri,15,Apr,125,EBA,2019-12-01
2019-04-12,2019,5,Fri,15,Apr,145,TRO,2019-12-01
2019-04-12,2019,5,Fri,15,Apr,8,CDM,2019-12-01
2019-04-12,2019,5,Fri,15,Apr,8,ZIL,2019-12-01
2019-04-12,2019,5,Fri,15,Apr,21,RAV,2019-12-01
2019-04-15,2019,1,Mon,16,Apr,11,EBA,2019-12-01
2019-04-15,2019,1,Mon,16,Apr,14,PCH,2019-12-01
2019-04-15,2019,1,Mon,16,Apr,3,LAG,2019-12-01
2019-04-15,2019,1,Mon,16,Apr,22,CDM,2019-12-01
2019-04-15,2019,1,Mon,16,Apr,51,RAV,2019-12-01
2019-04-16,2019,2,Tue,16,Apr,44,RAV,2019-12-01
2019-04-16,2019,2,Tue,16,Apr,5,REC,2019-12-01
2019-04-16,2019,2,Tue,16,Apr,10,LAG,2019-12-01
2019-04-16,2019,2,Tue,16,Apr,21,CDM,2019-12-01
2019-04-16,2019,2,Tue,16,Apr,31,ZIL,2019-12-01
2019-04-17,2019,3,Wed,16,Apr,5,FRI,2019-12-01
2019-04-17,2019,3,Wed,16,Apr,11,RAV,2019-12-01
2019-04-17,2019,3,Wed,16,Apr,16,EBA,2019-12-01
2019-04-17,2019,3,Wed,16,Apr,6,TRO,2019-12-01
2019-04-17,2019,3,Wed,16,Apr,7,CDM,2019-12-01
2019-04-18,2019,4,Thu,16,Apr,6,FRI,2019-12-01
2019-04-18,2019,4,Thu,16,Apr,6,RAV,2019-12-01
2019-04-18,2019,4,Thu,16,Apr,6,CDM,2019-12-01
2019-04-18,2019,4,Thu,16,Apr,11,EBA,2019-12-01
2019-04-18,2019,4,Thu,16,Apr,35,REC,2019-12-01
2019-04-19,2019,5,Fri,16,Apr,8,RAV,2019-12-01
2019-04-22,2019,1,Mon,17,Apr,11,EBA,2019-12-01
2019-04-22,2019,1,Mon,17,Apr,40,FRI,2019-12-01
2019-04-22,2019,1,Mon,17,Apr,11,PCH,2019-12-01
2019-04-22,2019,1,Mon,17,Apr,5,CDM,2019-12-01
2019-04-22,2019,1,Mon,17,Apr,25,ZIL,2019-12-01
2019-04-23,2019,2,Tue,17,Apr,16,TRO,2019-12-01
2019-04-23,2019,2,Tue,17,Apr,14,RAV,2019-12-01
2019-04-23,2019,2,Tue,17,Apr,7,REC,2019-12-01
2019-04-23,2019,2,Tue,17,Apr,16,CDM,2019-12-01
2019-04-23,2019,2,Tue,17,Apr,42,ZIL,2019-12-01
2019-04-24,2019,3,Wed,17,Apr,17,ZIL,2019-12-01
2019-04-25,2019,4,Thu,17,Apr,2,PCH,2019-12-01
2019-04-25,2019,4,Thu,17,Apr,6,EBA,2019-12-01
2019-04-25,2019,4,Thu,17,Apr,23,CDM,2019-12-01
2019-04-25,2019,4,Thu,17,Apr,35,ZIL,2019-12-01
2019-04-25,2019,4,Thu,17,Apr,5,REC,2019-12-01
2019-04-26,2019,5,Fri,17,Apr,19,CDM,2019-12-01
2019-04-26,2019,5,Fri,17,Apr,27,ZIL,2019-12-01
2019-04-26,2019,5,Fri,17,Apr,18,FRI,2019-12-01
2019-04-26,2019,5,Fri,17,Apr,8,RAV,2019-12-01
2019-04-26,2019,5,Fri,17,Apr,8,EBA,2019-12-01
2019-04-29,2019,1,Mon,18,Apr,4,FRI,2019-12-01
2019-04-29,2019,1,Mon,18,Apr,4,RAV,2019-12-01
2019-04-29,2019,1,Mon,18,Apr,30,EBA,2019-12-01
2019-04-29,2019,1,Mon,18,Apr,4,REC,2019-12-01
2019-04-29,2019,1,Mon,18,Apr,27,CDM,2019-12-01
2019-04-30,2019,2,Tue,18,Apr,48,CDM,2019-12-01
2019-04-30,2019,2,Tue,18,Apr,29,ZIL,2019-12-01
2019-04-30,2019,2,Tue,18,Apr,6,FRI,2019-12-01
2019-04-30,2019,2,Tue,18,Apr,13,RAV,2019-12-01
2019-05-02,2019,4,Thu,18,May,18,RAV,2019-12-01
2019-05-02,2019,4,Thu,18,May,6,EBA,2019-12-01
2019-05-02,2019,4,Thu,18,May,12,PCH,2019-12-01
2019-05-02,2019,4,Thu,18,May,52,ZIL,2019-12-01
2019-05-02,2019,4,Thu,18,May,14,LAG,2019-12-01
2019-05-03,2019,5,Fri,18,May,3,TRO,2019-12-01
2019-05-03,2019,5,Fri,18,May,15,CDM,2019-12-01
2019-05-03,2019,5,Fri,18,May,37,ZIL,2019-12-01
2019-05-03,2019,5,Fri,18,May,8,REC,2019-12-01
2019-05-06,2019,1,Mon,19,May,7,ZIL,2019-12-01
2019-05-06,2019,1,Mon,19,May,3,RAV,2019-12-01
2019-05-06,2019,1,Mon,19,May,4,FRI,2019-12-01
2019-05-06,2019,1,Mon,19,May,15,REC,2019-12-01
2019-05-07,2019,2,Tue,19,May,4,RAV,2019-12-01
2019-05-07,2019,2,Tue,19,May,11,FRI,2019-12-01
2019-05-07,2019,2,Tue,19,May,10,REC,2019-12-01
2019-05-07,2019,2,Tue,19,May,18,TRO,2019-12-01
2019-05-07,2019,2,Tue,19,May,54,CDM,2019-12-01
2019-05-07,2019,2,Tue,19,May,45,ZIL,2019-12-01
2019-05-08,2019,3,Wed,19,May,3,CDM,2019-12-01
2019-05-08,2019,3,Wed,19,May,18,ZIL,2019-12-01
2019-05-08,2019,3,Wed,19,May,5,RAV,2019-12-01
2019-05-08,2019,3,Wed,19,May,3,LAG,2019-12-01
2019-05-08,2019,3,Wed,19,May,9,TRO,2019-12-01
2019-05-09,2019,4,Thu,19,May,19,ZIL,2019-12-01
2019-05-09,2019,4,Thu,19,May,8,REC,2019-12-01
2019-05-09,2019,4,Thu,19,May,7,PCH,2019-12-01
2019-05-09,2019,4,Thu,19,May,17,TRO,2019-12-01
2019-05-10,2019,5,Fri,19,May,40,ZIL,2019-12-01
2019-05-10,2019,5,Fri,19,May,3,RAV,2019-12-01
2019-05-10,2019,5,Fri,19,May,12,REC,2019-12-01
2019-05-10,2019,5,Fri,19,May,4,EBA,2019-12-01
2019-05-13,2019,1,Mon,20,May,14,LAG,2019-12-01
2019-05-13,2019,1,Mon,20,May,7,CDM,2019-12-01
2019-05-13,2019,1,Mon,20,May,23,ZIL,2019-12-01
2019-05-13,2019,1,Mon,20,May,9,FRI,2019-12-01
2019-05-13,2019,1,Mon,20,May,14,PCH,2019-12-01
2019-05-13,2019,1,Mon,20,May,2,TRO,2019-12-01
2019-05-14,2019,2,Tue,20,May,17,LAG,2019-12-01
2019-05-14,2019,2,Tue,20,May,33,TRO,2019-12-01
2019-05-14,2019,2,Tue,20,May,6,CDM,2019-12-01
2019-05-14,2019,2,Tue,20,May,42,RAV,2019-12-01
2019-05-15,2019,3,Wed,20,May,3,REC,2019-12-01
2019-05-15,2019,3,Wed,20,May,20,TRO,2019-12-01
2019-05-15,2019,3,Wed,20,May,8,ZIL,2019-12-01
2019-05-15,2019,3,Wed,20,May,2,RAV,2019-12-01
2019-05-15,2019,3,Wed,20,May,29,FRI,2019-12-01
2019-05-16,2019,4,Thu,20,May,7,RAV,2019-12-01
2019-05-16,2019,4,Thu,20,May,16,REC,2019-12-01
2019-05-16,2019,4,Thu,20,May,7,TRO,2019-12-01
2019-05-16,2019,4,Thu,20,May,5,CDM,2019-12-01
2019-05-17,2019,5,Fri,20,May,26,EBA,2019-12-01
2019-05-17,2019,5,Fri,20,May,11,REC,2019-12-01
2019-05-17,2019,5,Fri,20,May,11,TRO,2019-12-01
2019-05-17,2019,5,Fri,20,May,11,CDM,2019-12-01
2019-05-17,2019,5,Fri,20,May,17,ZIL,2019-12-01
2019-05-17,2019,5,Fri,20,May,14,RAV,2019-12-01
2019-05-20,2019,1,Mon,21,May,8,FRI,2019-12-01
2019-05-20,2019,1,Mon,21,May,10,PCH,2019-12-01
2019-05-20,2019,1,Mon,21,May,24,RAV,2019-12-01
2019-05-20,2019,1,Mon,21,May,19,CDM,2019-12-01
2019-05-20,2019,1,Mon,21,May,5,ZIL,2019-12-01
2019-05-21,2019,2,Tue,21,May,7,FRI,2019-12-01
2019-05-21,2019,2,Tue,21,May,5,PCH,2019-12-01
2019-05-21,2019,2,Tue,21,May,20,RAV,2019-12-01
2019-05-21,2019,2,Tue,21,May,4,EBA,2019-12-01
2019-05-21,2019,2,Tue,21,May,28,LAG,2019-12-01
2019-05-21,2019,2,Tue,21,May,24,TRO,2019-12-01
2019-05-21,2019,2,Tue,21,May,7,CDM,2019-12-01
2019-05-21,2019,2,Tue,21,May,10,ZIL,2019-12-01
2019-05-22,2019,3,Wed,21,May,23,ZIL,2019-12-01
